stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
de:09375:1702:0:1,,"Holzheim, Widlthal",49.1258291,11.9749559,,
de:09375:1702:0:2,,"Holzheim, Widlthal",49.1267109,11.9830407,,
de:09375:1703:0:1,,"Holzheim, Irnhüll",49.1264287,11.999974,,
de:09375:1708:0:1,,"Holzheim, Dorfplatz",49.1472225,11.9976024,,
de:09375:1709:0:1,,Holzheim Hirschbergersiedlung Bstg 1,49.1504013,11.9964885,,
de:09375:1709:0:2,,Holzheim Hirschbergersiedlung Bstg 2,49.1504483,11.9966233,,
de:09375:171:0:1,,Großberg Fischersäge,48.9720016,12.0657756,,
de:09375:171:0:2,,Großberg Fischersäge,48.971866,12.0657397,,
de:09375:1711:0:1,,Kallmünz Kindergarten,49.1624567,11.9609512,,
de:09375:1712:0:1,,Mettenbach,49.1459709,12.0446652,,
de:09375:1712:0:2,,Mettenbach,49.1460414,12.0446113,,
de:09375:1714:0:1,,Birkenzant,49.1499842,12.1751185,,
de:09375:1718:0:1,,Sünching Rathaus,48.8805412,12.3556619,,
de:09375:1719:0:1,,Sinzing Donaublick,48.9863406,12.0328523,,
de:09375:172:0:1,,Großberg Pentlinger Straße,48.9712233,12.0562265,,
de:09375:172:0:2,,Großberg Pentlinger Straße,48.9713058,12.0561995,,
de:09375:1720:0:1,,Viehhausen Gewerbegebiet Bstg 1,48.9741775,11.954645,,
de:09375:1720:0:2,,Viehhausen Gewerbegebiet Bstg 2,48.9745018,11.9554086,,
de:09375:1721:0:1,,Penk,49.04445,11.966934,,
de:09375:1726:0:1,,Deuerling Bachleiten,49.031506,11.8822408,,
de:09375:1727:0:1,,Kiefenholz Kreisverkehr,48.9942747,12.360953,,
de:09375:1727:0:2,,Kiefenholz Kreisverkehr,48.9948347,12.3604859,,
de:09375:173:0:1,,Großberg Kirche,48.9686816,12.0539627,,
de:09375:173:0:2,,Großberg Kirche,48.9687642,12.0537921,,
de:09375:174:0:1,,Großberg Grenzweg,48.9625954,12.0496059,,
de:09375:174:0:2,,Großberg Grenzweg,48.9626425,12.049579,,
de:09375:175:0:1,,Grünschlag,49.1474399,11.8733924,,
de:09375:175:0:2,,Grünschlag,49.1475751,11.8747039,,
de:09375:176:0:1,,Grünthal Brandlbergstraße,49.0546532,12.1589938,,
de:09375:176:0:2,,Grünthal Brandlbergstraße,49.0543059,12.1583829,,
de:09375:177:0:1,,Grünthal Irlbacher Straße,49.0557423,12.1620121,,
de:09375:177:0:2,,Grünthal Irlbacher Straße,49.0559248,12.1621828,,
de:09375:179:0:1,,Holz,49.092504,12.0787383,,
de:09375:179:0:2,,Holz,49.0931334,12.0792503,,
de:09375:18:0:1,,Abzw. Höhenberg,48.8712891,12.1901653,,
de:09375:18:0:2,,Abzw. Höhenberg,48.8713304,12.1900755,,
de:09375:180:0:1,,Hackenberg Feuerwehrhaus,49.1361684,12.2909832,,
de:09375:180:0:2,,Hackenberg Feuerwehrhaus,49.1361332,12.2904892,,
de:09375:18001:0:1,,Abzw. Lehmhof,49.0145877,12.348161,,
de:09375:18001:0:2,,Abzw. Lehmhof,49.0144817,12.3473884,,
de:09375:18002:0:1,,Bach Gasthof zur Post,49.021027,12.3053473,,
de:09375:18002:0:2,,Bach Gasthof zur Post,49.0209917,12.3055629,,
de:09375:18003:0:1,,Demling Ort,49.0144463,12.2687859,,
de:09375:18005:0:1,,Abzw. Demling,49.0218812,12.2699357,,
de:09375:18005:0:2,,Abzw. Demling,49.0217752,12.2699447,,
de:09375:18006:0:1,,Demling Gärtn. Meinzinger,49.0204497,12.2835362,,
de:09375:18006:0:2,,Demling Gärtn. Meinzinger,49.0203967,12.2838147,,
de:09375:18007:0:1,,Demling Steinbruch,49.0228355,12.2571167,,
de:09375:18007:0:2,,Demling Steinbruch,49.0228002,12.2574851,,
de:09375:18008:0:1,,Donaustauf Bayerwaldstraße,49.0288909,12.2029214,,
de:09375:18008:0:2,,Donaustauf Bayerwaldstraße,49.0287377,12.2024453,,
de:09375:18009:0:1,,Donaustauf Krankenhaus,49.0368418,12.2063799,,
de:09375:18010:0:2,,Donaust. Kriegerdenkm.,49.0297803,12.2106559,,
de:09375:18010:0:3,,Donaust. Kriegerdenkm.,49.0295623,12.2104043,,
de:09375:18011:0:1,,Donaustauf Schillerstraße,49.0319477,12.2124795,,
de:09375:18011:0:2,,Donaustauf Schillerstraße,49.0317298,12.2124525,,
de:09375:18012:0:2,,Donaustauf Walhallastraße,49.0299805,12.2158481,,
de:09375:18012:0:3,,Donaustauf Walhallastraße,49.0300217,12.2152732,,
de:09375:18014:0:0,,Hofdorf Dorfplatz,48.9895061,12.4516918,,
de:09375:18014:0:1,,Hofdorf Dorfplatz,48.9896063,12.4517188,,
de:09375:18014:0:2,,Hofdorf Dorfplatz,48.9894531,12.4516918,,
de:09375:18015:0:1,,Eidenzell,49.015336,12.4024642,,
de:09375:18015:0:2,,Eidenzell,49.0153006,12.4026079,,
de:09375:18016:0:1,,Abzw. Frengkofen,49.0189769,12.3189119,,
de:09375:18016:0:2,,Abzw. Frengkofen,49.0187,12.3195317,,
de:09375:18017:0:1,,Kirnberg,49.0411171,12.4173313,,
de:09375:18017:0:2,,Kirnberg,49.0411053,12.417457,,
de:09375:18018:0:1,,Kruckenberg Gh. Schindler,49.0144463,12.3420435,,
de:09375:18018:0:2,,Kruckenberg Gh. Schindler,49.0143697,12.3420525,,
de:09375:18020:0:1,,Kruckenberg Nr. 20,49.0150414,12.3366266,,
de:09375:18020:0:2,,Kruckenberg Nr. 20,49.0149648,12.3366356,,
de:09375:18021:0:1,,Bach West,49.0210211,12.2995891,,
de:09375:18021:0:2,,Bach West,49.0209563,12.2995801,,
de:09375:18022:0:1,,Reichenbach,49.0312409,12.4100819,,
de:09375:18022:0:2,,Reichenbach,49.0311762,12.4102346,,
de:09375:18023:0:1,,Sandweg Ausfl. Gaststätte,49.0191654,12.4064078,,
de:09375:18023:0:2,,Sandweg Ausfl. Gaststätte,49.0193598,12.4066593,,
de:09375:18026:0:1,,Sulzbach Neue Brücke,49.0284314,12.2343085,,
de:09375:18026:0:2,,Sulzbach Neue Brücke,49.028508,12.2337516,,
de:09375:18027:0:1,,Sulzbach Ost,49.0242198,12.247388,,
de:09375:18027:0:2,,Sulzbach Ost,49.0241432,12.2473251,,
de:09375:18028:0:1,,Sulzbach West,49.0293797,12.235629,,
de:09375:18028:0:2,,Sulzbach West,49.0293326,12.2356111,,
de:09375:18030:0:1,,Tegernheim Weinbergstr.,49.0250092,12.1771397,,
de:09375:18030:0:2,,Tegernheim Weinbergstr.,49.024909,12.1776697,,
de:09375:18031:0:1,,Tegernheim Gh. Federl,49.0246557,12.1713366,,
de:09375:18031:0:2,,Tegernheim Gh. Federl,49.0246852,12.1725314,,
de:09375:18032:0:1,,Vordergrub,49.0381668,12.4162533,,
de:09375:18032:0:2,,Vordergrub,49.0383023,12.4165587,,
de:09375:18033:0:1,,Wiedenrös,49.0278483,12.4079529,,
de:09375:18033:0:2,,Wiedenrös,49.028078,12.4081595,,
de:09375:18035:0:1,,Wiesent Schloßplatz,49.0071872,12.37909,,
de:09375:18035:0:2,,Wiesent Schloßplatz,49.0071518,12.3794134,,
de:09375:18036:0:1,,Wiesent Schule,49.0088017,12.3750296,,
de:09375:18037:0:1,,Wiesent West,49.0085955,12.3745984,,
de:09375:18037:0:2,,Wiesent West,49.0085071,12.3745715,,
de:09375:18038:0:1,,Wörth Marktplatz,49.0007402,12.4001555,,
de:09375:18038:0:2,,Wörth Marktplatz,49.0007107,12.4000207,,
de:09375:18039:0:1,,Wörth Petersplatz,49.0010761,12.406821,,
de:09375:18039:0:2,,Wörth Petersplatz,49.0008699,12.407333,,
de:09375:18040:0:1,,Wörth Polizei,48.9997265,12.3965622,,
de:09375:18040:0:2,,Wörth Polizei,48.9996617,12.3965083,,
de:09375:18041:0:1,,Wörth Regensburger Str.,49.0020721,12.3904806,,
de:09375:18041:0:2,,Wörth Regensburger Str.,49.0024139,12.3894386,,
de:09375:18042:0:1,,Wörth Siedlung,49.0035689,12.4063269,,
de:09375:18042:0:2,,Wörth Siedlung,49.0038931,12.4061652,,
de:09375:18043:0:1,,Wörth Tankstelle,48.9987895,12.405752,,
de:09375:18043:0:2,,Wörth Tankstelle,48.9987128,12.4058867,,
de:09375:18044:0:1,,Wörth Schule,49.0027852,12.4067761,,
de:09375:18044:0:2,,Wörth Schule,49.0028087,12.4067761,,
de:09375:18046:0:1,,Wörth Ostenstraße,48.9955537,12.409462,,
de:09375:18046:0:2,,Wörth Ostenstraße,48.9955066,12.4093632,,
de:09375:18047:0:1,,Wörth Reitfeld,49.0078943,12.4028684,,
de:09375:18047:0:2,,Wörth Reitfeld,49.0079296,12.4030031,,
de:09375:181:0:1,,Hackenberg Talstraße,49.136762,12.2875067,,
de:09375:181:0:2,,Hackenberg Talstraße,49.1365446,12.2877673,,
de:09375:182:1:1,,Hagelstadt Bahnhof,48.8960285,12.2144558,,
de:09375:182:1:2,,Hagelstadt Bahnhof,48.8953139,12.2142761,,
de:09375:183:0:1,,Hagelstadt Friedhof,48.8913864,12.2249481,,
de:09375:183:0:2,,Hagelstadt Friedhof,48.8912801,12.2247145,,
de:09375:184:0:1,,Hagelstadt Rathaus,48.8963711,12.2183634,,
de:09375:184:0:2,,Hagelstadt Rathaus,48.8962234,12.2182377,,
de:09375:185:0:1,,Hagelstadt Siedlung,48.8957687,12.2185431,,
de:09375:185:0:2,,Hagelstadt Siedlung,48.8956801,12.21857,,
de:09375:186:0:1,,Hagenau,49.1510124,12.1123802,,
de:09375:186:0:2,,Hagenau,49.1510065,12.1126497,,
de:09375:188:0:1,,Haidenkofen,48.8680628,12.3373632,,
de:09375:188:0:2,,Haidenkofen,48.8681514,12.3374171,,
de:09375:189:0:1,,Haimbuch Gh. Sigl,48.9038531,12.390813,,
de:09375:189:0:2,,Haimbuch Gh. Sigl,48.9038295,12.3904716,,
de:09375:19:0:1,,Haugenried Abzw. Irgertshofen Bstg 1,49.0005398,11.9040968,,
de:09375:19:0:2,,Haugenried Abzw. Irgertshofen Bstg 2,49.0006577,11.9038812,,
de:09375:190:0:1,,Hammermühle,49.0368771,12.2510441,,
de:09375:190:0:2,,Hammermühle,49.0368654,12.2512058,,
de:09375:191:0:1,,Harreshof,49.0675441,12.0507288,,
de:09375:191:0:2,,Harreshof,49.0676736,12.0509175,,
de:09375:1912:0:1,,Fahndorf,49.0646542,12.4095249,,
de:09375:1912:0:2,,Fahndorf,49.0645718,12.4095339,,
de:09375:1913:0:1,,Sünching Regensburger Straße,48.8809784,12.3523741,,
de:09375:1913:0:2,,Sünching Regensburger Straße,48.880937,12.3523921,,
de:09375:1914:0:1,,Fahnmühle,49.0629591,12.415903,,
de:09375:1914:0:2,,Fahnmühle,49.0627884,12.4159928,,
de:09375:1915:0:1,,Zumhof,49.0610696,12.431893,,
de:09375:1915:0:2,,Zumhof,49.0609872,12.4317762,,
de:09375:1916:0:1,,Dietersweg,49.039009,12.4004968,,
de:09375:1917:0:1,,Rupertsbühl,49.0461987,12.4037757,,
de:09375:1917:0:2,,Rupertsbühl,49.0461693,12.4038296,,
de:09375:1918:0:1,,Innenlehen,49.07001,12.3567489,,
de:09375:1919:0:1,,Stadl,49.0948923,12.4174121,,
de:09375:1919:0:2,,Stadl,49.0949099,12.4176637,,
de:09375:192,,Abzw. Buxlohe,49.1205734,11.8368489,,
de:09375:192:0:1,,Abzw. Buxlohe,49.1206145,11.8368759,,
de:09375:1920:0:1,,Frankenberg,49.0880802,12.3990595,,
de:09375:1920:0:2,,Frankenberg,49.0881625,12.3990146,,
de:09375:1921:0:1,,Schwaig,49.0785311,12.3957987,,
de:09375:1921:0:2,,Schwaig,49.0787017,12.3957987,,
de:09375:193:0:1,,Hartlmühle,49.0580263,11.9060012,,
de:09375:194:0:1,,Haslach Gem. Wenzenbach,49.1019328,12.1894916,,
de:09375:194:0:2,,Haslach Gem. Wenzenbach,49.1018681,12.1896802,,
de:09375:195:0:1,,Haugenried Feuerwehrhaus,49.0020662,11.9100975,,
de:09375:195:0:2,,Haugenried Feuerwehrhaus,49.0022076,11.9100526,,
de:09375:196:0:1,,Haugenried Gasthaus,49.002131,11.9133764,,
de:09375:196:0:2,,Haugenried Gasthaus,49.0022489,11.9133854,,
de:09375:197:0:1,,Hauserhof,49.0817319,12.3506134,,
de:09375:197:0:2,,Hauserhof,49.0816496,12.3504876,,
de:09375:198:0:1,,Hauzendorf ehem. Bahnhof,49.1240067,12.2608717,,
de:09375:198:0:2,,Hauzendorf ehem. Bahnhof,49.1239126,12.2612849,,
de:09375:199:0:1,,Hauzendorf Brücke,49.1257233,12.2614826,,
de:09375:199:0:2,,Hauzendorf Brücke,49.1256939,12.2618149,,
de:09375:20:0:1,,Abzw. Irnkofen,48.8689787,12.3154623,,
de:09375:20:0:2,,Abzw. Irnkofen,48.8692151,12.315085,,
de:09375:200:0:1,,Hauzenstein,49.1006683,12.1762684,,
de:09375:200:0:2,,Hauzenstein,49.100586,12.1764031,,
de:09375:20001:0:0,,Pentling,48.9801032,12.065039,,
de:09375:20002:0:1,,Pentling Ahornstraße,48.9866707,12.0582836,,
de:09375:20002:0:2,,Pentling Ahornstraße,48.9866648,12.0583375,,
de:09375:20003:0:2,,Pentling Hölkeringer Straße Bstg 2,48.9808283,12.0621913,,
de:09375:20003:0:3,,Pentling Hölkeringer Straße Bstg 3,48.9805807,12.0622901,,
de:09375:20003:0:4,,Pentling Hölkeringer Straße Bstg 1,48.9807281,12.0617961,,
de:09375:20005:0:1,,Pentling Ortsmitte,48.9832279,12.0583196,,
de:09375:20005:0:2,,Pentling Ortsmitte,48.9831453,12.0583645,,
de:09375:20006:0:1,,Pentling Rotsäulenweg,48.9907794,12.0647785,,
de:09375:20006:0:2,,Pentling Rotsäulenweg,48.9900661,12.0644191,,
de:09375:201:0:1,,Hechtfeld,49.0600748,12.3744906,,
de:09375:201:0:2,,Hechtfeld,49.0601926,12.3744727,,
de:09375:202:0:1,,Heilinghausen,49.1840868,12.1655066,,
de:09375:202:0:2,,Heilinghausen,49.1822783,12.1662611,,
de:09375:203:0:1,,Hellkofen,48.8935894,12.2999664,,
de:09375:205:0:1,,Hemau Kelheimer Straße,49.0500022,11.7852587,,
de:09375:206,,Hemau Post,49.0544589,11.7791142,,
de:09375:206:0:1,,Hemau Post,49.054453,11.779213,,
de:09375:206:0:2,,Hemau Post,49.0544354,11.7790423,,
de:09375:207:0:1,,Hemau Volksfestplatz [P+R],49.0540351,11.7779554,,
de:09375:208:0:2,,Herfurth,48.9546031,12.4370762,,
de:09375:209:0:1,,Bärnthal,49.009609,11.9058306,,
de:09375:21:0:1,,Abzw. Kaulhausen,49.0850738,12.0348646,,
de:09375:21:0:2,,Abzw. Kaulhausen,49.085621,12.0347657,,
de:09375:21:0:3,,Abzw. Kaulhausen,49.0853857,12.0340561,,
de:09375:210:0:1,,Heuweg,49.0655135,12.2715257,,
de:09375:210:0:2,,Heuweg,49.0647249,12.270825,,
de:09375:21001:0:1,,Adlersberg,49.0429956,12.0145537,,
de:09375:21001:0:2,,Adlersberg,49.0441909,12.0137182,,
de:09375:21002:0:1,,Adlersberg Kreuzung,49.0444323,12.0236446,,
de:09375:21002:0:2,,Adlersberg Kreuzung,49.0433076,12.0244441,,
de:09375:21003:0:1,,Aichahof,49.0348807,12.0310018,,
de:09375:21003:0:2,,Aichahof,49.0349337,12.0312084,,
de:09375:21004:0:1,,Adlersberg Talblick,49.0466521,12.0109784,,
de:09375:21004:0:2,,Adlersberg Talblick,49.0467581,12.0109155,,
de:09375:21005:0:1,,Dettenhofen,49.0811318,11.9930031,,
de:09375:21005:0:2,,Dettenhofen,49.0811848,11.9928683,,
de:09375:21006:0:1,,Duggendorf,49.1102308,11.9338221,,
de:09375:21006:0:2,,Duggendorf,49.1103249,11.9340017,,
de:09375:21006:0:3,,Duggendorf,49.1091017,11.9337053,,
de:09375:21007:0:2,,Aignhof,49.0807611,12.0072953,,
de:09375:21008:0:1,,Freiung,49.0931452,11.939203,,
de:09375:21008:0:2,,Freiung,49.0931393,11.9392748,,
de:09375:21009:0:1,,Adlersberg Fuchskurve,49.0448209,12.0174911,,
de:09375:21009:0:2,,Adlersberg Fuchskurve,49.0448386,12.0176888,,
de:09375:21010:0:1,,Heitzenhofen Ost,49.1258879,11.9431286,,
de:09375:21011:0:1,,Heitzenhofen West,49.123313,11.9366068,,
de:09375:21011:0:2,,Heitzenhofen West,49.1228838,11.9364182,,
de:09375:21015:0:1,,Hinterberg Gde. Pettendorf,49.0319124,12.0325739,,
de:09375:21015:0:2,,Hinterberg Gde. Pettendorf,49.0318653,12.0328164,,
de:09375:21016:0:1,,Neudorf,49.0688036,12.0081576,,
de:09375:21016:0:2,,Neudorf,49.0683504,12.0082744,,
de:09375:21018:0:1,,Pettendorf,49.0570256,12.0059747,,
de:09375:21018:0:2,,Pettendorf,49.0571492,12.0072863,,
de:09375:21020:0:1,,Pettendorf Siedlung,49.0603044,12.0054717,,
de:09375:21020:0:2,,Pettendorf Siedlung,49.0603221,12.0055974,,
de:09375:21021:0:1,,Pielenhofen Ost,49.0739235,11.9590018,,
de:09375:21021:0:2,,Pielenhofen Ost,49.0732468,11.9592354,,
de:09375:21022:0:1,,Pielenhofen West,49.0719874,11.9582113,,
de:09375:21022:0:2,,Pielenhofen West,49.0719992,11.9581215,,
de:09375:21023:0:1,,Reifenthal,49.0505792,12.0205274,0,de:09375:21023_Parent
de:09375:21023:0:2,,Reifenthal,49.0506616,12.0205185,0,de:09375:21023_Parent
de:09375:21023:0:3,,Reifenthal,49.0498904,12.0219648,0,de:09375:21023_Parent
de:09375:21023:0:4,,Reifenthal,49.0501906,12.0207341,0,de:09375:21023_Parent
de:09375:21023_Parent,,Reifenthal,49.0506145,12.0205185,1,
de:09375:21025:0:1,,Reinhardsleiten,49.0778014,11.9823041,,
de:09375:21025:0:2,,Reinhardsleiten,49.077772,11.9818999,,
de:09375:21026:0:1,,Rohrdorf,49.0793372,12.0114904,,
de:09375:21026:0:2,,Rohrdorf,49.0793843,12.0115443,,
de:09375:21027:0:1,,Reifenthal Blumenstraße,49.047812,12.0187398,,
de:09375:21027:0:2,,Reifenthal Blumenstraße,49.0478886,12.0187757,,
de:09375:21029:0:1,,Rohrdorf Kreuzung,49.074918,12.0157933,,
de:09375:21029:0:2,,Rohrdorf Kreuzung,49.0750593,12.0161257,,
de:09375:21030:0:1,,Schwetzendorf,49.0637007,12.0292501,,
de:09375:21030:0:2,,Schwetzendorf,49.0632239,12.0295375,,
de:09375:211:0:1,,Hinterappendorf,49.1358687,12.2746339,,
de:09375:211:0:2,,Hinterappendorf,49.1361567,12.275128,,
de:09375:212:0:1,,Hinterzhof,49.0881566,11.887999,,
de:09375:212:0:2,,Hinterzhof,49.088139,11.8878553,,
de:09375:213:0:N,,Abzw. Flinksberg,49.0817202,11.7702748,,
de:09375:213:0:S,,Abzw. Flinksberg,49.0820379,11.7709126,,
de:09375:214:0:1,,Hirschling Brücke,49.1923241,12.1651203,,
de:09375:214:0:2,,Hirschling Brücke,49.1911323,12.1639884,,
de:09375:215:0:1,,Hochdorf,49.1285567,11.9097921,,
de:09375:217:0:1,,Zeitlarn Hochstetten,49.0884331,12.1200698,,
de:09375:217:0:2,,Zeitlarn Hochstetten,49.088339,12.1203572,,
de:09375:218:0:1,,Schneckenreuth,49.1527868,12.165264,,
de:09375:219:0:1,,Hofdorf Winzerweg,48.9880796,12.4556893,,
de:09375:219:0:2,,Hofdorf Winzerweg,48.9880088,12.4556265,,
de:09375:22:0:1,,Abzw. Klingen,49.0440908,11.8058211,,
de:09375:22:0:2,,Abzw. Klingen,49.0442085,11.8065937,,
de:09375:223:0:1,,Hohengebraching,48.9619525,12.0770854,,
de:09375:223:0:2,,Hohengebraching,48.9617873,12.0768698,,
de:09375:224:0:1,,Hohenschambach,49.0391797,11.8472514,,
de:09375:224:0:2,,Hohenschambach,49.0393682,11.8468023,,
de:09375:225:0:1,,Hohenwarth bei Wolfsegg,49.0938982,11.9883228,,
de:09375:225:0:2,,Hohenwarth bei Wolfsegg,49.0938629,11.9875772,,
de:09375:226:0:1,,Holzheim Ost,49.1449719,12.0035313,,
de:09375:226:0:2,,Holzheim Ost,49.1451247,12.0033966,,
de:09375:227:0:1,,Holzheim Post,49.1486562,11.9984738,,
de:09375:227:0:2,,Holzheim Post,49.149091,11.9981594,,
de:09375:228:0:1,,Irgertshofen,49.0143108,11.8968384,,
de:09375:229:0:1,,Hubertushöhe bei Bernhardsw.,49.1298029,12.3021852,,
de:09375:229:0:2,,Hubertushöhe bei Bernhardsw.,49.1298205,12.3024727,,
de:09375:23:0:1,,Abzw. Kochenthal,49.0361881,11.8637265,,
de:09375:23:0:2,,Abzw. Kochenthal,49.0360468,11.8637265,,
de:09375:231:0:1,,Högelstein,49.1168164,12.2235198,,
de:09375:231:0:2,,Högelstein,49.1165577,12.2237803,,
de:09375:233:0:1,,Illkofen bei Barbing,49.0111704,12.304961,,
de:09375:233:0:2,,Illkofen bei Barbing,49.0110231,12.3048712,,
de:09375:234:0:1,,Inkofen,48.8384496,12.2458249,,
de:09375:237:0:1,,Irlbach Gh. Riederer,49.0669084,12.1631799,,
de:09375:237:0:2,,Irlbach Gh. Riederer,49.0669791,12.163126,,
de:09375:238:0:2,,Irling,48.9671483,12.4427087,,
de:09375:24:0:1,,Abzw. Kumpfhof,49.0250386,11.7453555,,
de:09375:24:0:2,,Abzw. Kumpfhof,49.02518,11.7452387,,
de:09375:240:0:1,,Heimberg Feuerwehr,49.023672,11.8958413,,
de:09375:243:0:1,,Judenberg Feuerwehrhaus Bstg 1,49.1200854,11.9645175,,
de:09375:243:0:2,,Judenberg Feuerwehrhaus Bstg 2,49.1199149,11.9643288,,
de:09375:244:0:1,,Judenberg Ort,49.1204088,11.9604661,,
de:09375:244:0:2,,Judenberg Ort,49.1204969,11.9604481,,
de:09375:245:0:1,,Kaiserhäusl,49.1802701,11.9439551,,
de:09375:245:0:2,,Kaiserhäusl,49.1802701,11.9441706,,
de:09375:246:0:1,,Deuerling Pfarrhof,49.0341268,11.905058,,
de:09375:248:0:1,,Kareth Pfälzer Weg,49.0418709,12.0823046,,
de:09375:248:0:2,,Kareth Pfälzer Weg,49.0419062,12.0824214,,
de:09375:248:0:3,,Kareth Pfälzer Weg,49.0428189,12.0828705,,
de:09375:249:0:1,,Karlstein,49.1521522,12.173816,,
de:09375:249:0:2,,Karlstein,49.1520994,12.1738609,,
de:09375:25:0:1,,Abzw. Lambertsneukirchen,49.1452246,12.2811557,,
de:09375:250:0:1,,Kaulhausen Ort,49.085721,12.0306335,,
de:09375:250:0:2,,Kaulhausen Ort,49.0859387,12.0301125,,
de:09375:251:0:1,,Kiefenholz Wendeplatz,48.9955773,12.3482149,,
de:09375:251:0:2,,Kiefenholz Wendeplatz,48.9955832,12.348134,,
de:09375:252:0:1,,Kirchberg,49.1596429,12.1968757,,
de:09375:252:0:2,,Kirchberg,49.1596664,12.1969476,,
de:09375:253:0:1,,Kleinanglhof,49.1734286,12.1619402,,
de:09375:253:0:2,,Kleinanglhof,49.1735695,12.1621738,,
de:09375:254:0:1,,Kleinramspau,49.1551134,12.1505137,,
de:09375:254:0:2,,Kleinramspau,49.1551428,12.1507742,,
de:09375:255,,Beratzhausen Abzw. Lammhof,49.1048675,11.8288449,,
de:09375:255:0:1,,Beratzhausen Abzw. Lammhof,49.1049028,11.8289168,,
de:09375:256:0:1,,Klosterberg,49.0887979,12.3494186,,
de:09375:256:0:2,,Klosterberg,49.088792,12.3491941,,
de:09375:257:0:1,,Kohlstetten,49.1382901,12.2949987,,
de:09375:257:0:2,,Kohlstetten,49.1381902,12.2954838,,
de:09375:259:0:1,,Kühschlag,49.0058495,11.959981,,
de:09375:259:0:2,,Kühschlag,49.0056786,11.9600439,,
de:09375:26:0:1,,Abzw. Lamlhof,49.1388602,12.2514484,,
de:09375:26:0:2,,Abzw. Lamlhof,49.1388719,12.2518167,,
de:09375:260:0:1,,Kürn Gasthaus,49.1200736,12.2126861,,
de:09375:260:0:2,,Kürn Gasthaus,49.120056,12.2128478,,
de:09375:262:0:1,,Kürn Straßenkreuzung,49.1167517,12.2147252,,
de:09375:262:0:2,,Kürn Straßenkreuzung,49.1167811,12.2149319,,
de:09375:262:0:4,,Kürn Straßenkreuzung,49.116593,12.2151295,,
de:09375:264:0:1,,Köfering Abzw. Bahnhof,48.9324067,12.2061463,,
de:09375:264:0:2,,Köfering Abzw. Bahnhof,48.9324067,12.2060655,,
de:09375:265:0:1,,Laaber Abzw. Frauenberg,49.0660727,11.8920145,,
de:09375:266:0:1,,Laaber Marktplatz,49.0652958,11.8864808,,
de:09375:267:0:1,,Lambertsneukirchen,49.1392246,12.2806346,,
de:09375:267:0:2,,Lambertsneukirchen,49.1390718,12.2806975,,
de:09375:268:0:1,,Langenerling Abzw. Hagelstadt,48.9069117,12.2395726,,
de:09375:268:0:2,,Langenerling Abzw. Hagelstadt,48.9068172,12.2403093,,
de:09375:269:0:1,,Langenerling Brücke,48.9062268,12.2576018,,
de:09375:269:0:2,,Langenerling Brücke,48.9063803,12.2563622,,
de:09375:27:0:1,,Abzw. Lindach,48.8204603,12.1603592,,
de:09375:270:0:1,,Langenerling Gasthaus,48.9067818,12.2487175,,
de:09375:270:0:2,,Langenerling Gasthaus,48.906705,12.2487804,,
de:09375:271:0:1,,Langenkreith Ost,49.0509913,11.7591177,,
de:09375:271:0:2,,Langenkreith Ost,49.0510326,11.7586865,,
de:09375:272:0:1,,Langenkreith West,49.0488129,11.7441697,,
de:09375:272:0:2,,Langenkreith West,49.0489896,11.7441877,,
de:09375:277:0:1,,Lappersdorf Am Hohensand,49.0503967,12.08526,,
de:09375:277:0:2,,Lappersdorf Am Hohensand,49.0503378,12.0855026,,
de:09375:278:0:1,,Lappersdorf Eichendorffstr.,49.0536524,12.0778669,,
de:09375:278:0:2,,Lappersdorf Eichendorffstr.,49.0535229,12.0780106,,
de:09375:279:0:1,,Laub Lerchenbuckl,49.0983568,12.1158567,,
de:09375:279:0:2,,Laub Lerchenbuckl,49.098245,12.1158477,,
de:09375:28:0:1,,Abzw. Loch,49.1032738,12.0795917,,
de:09375:28:0:2,,Abzw. Loch,49.1033384,12.0796725,,
de:09375:280:0:1,,Laub Ortsmitte,49.0979509,12.1116975,,
de:09375:280:0:2,,Laub Ortsmitte,49.0979451,12.1118142,,
de:09375:282:0:1,,Lehen,49.1384135,12.3042693,,
de:09375:282:0:2,,Lehen,49.138249,12.3039639,,
de:09375:283:0:1,,Lehenfelden Am Lehenholz,49.1402119,12.3200347,,
de:09375:283:0:2,,Lehenfelden Am Lehenholz,49.1399709,12.3201875,,
de:09375:284:0:1,,Leiterkofen,48.9765655,12.2892225,,
de:09375:284:0:2,,Leiterkofen,48.9763769,12.2891147,,
de:09375:285:0:1,,Leiterkofen Ort,48.9749146,12.288953,,
de:09375:286:0:1,,Loch Ortsmitte,49.1060026,12.0706714,,
de:09375:286:0:2,,Loch Ortsmitte,49.1060555,12.0707163,,
de:09375:287:0:1,,Loch Schlagweg,49.1055203,12.0745252,,
de:09375:287:0:2,,Loch Schlagweg,49.1056203,12.0745431,,
de:09375:288:0:1,,Lohhof bei Bernhardswald,49.1158463,12.2705825,,
de:09375:288:0:2,,Lohhof bei Bernhardswald,49.1159639,12.2705915,,
de:09375:289:0:1,,Loidsberg,49.066985,12.3839229,,
de:09375:289:0:2,,Loidsberg,49.0671085,12.383896,,
de:09375:29:0:1,,Abzw. Niedergebraching Bstg 1,48.963539,12.0566577,,
de:09375:29:0:2,,Abzw. Niedergebraching Bstg 2,48.9637101,12.056478,,
